date,modularity,connectance,web asymmetry,links per species,number of compartments,number of species hl,number of species ll,clustering coefficient,nestedness,clustering coefficient hl,clustering coefficient ll
2024-05-06,0.22222222222222224,0.75,-0.3333333333333333,1,1,2,4,0.75,0,0.8333333333333333,0.8333333333333333
2024-05-07,0.12244897959183676,0.875,-0.3333333333333333,1.1666666666666667,1,2,4,0.875,0,0.8928571428571428,0.9285714285714286
2024-05-08,0.22222222222222224,0.75,-0.3333333333333333,1,1,2,4,0.75,0,0.8333333333333333,0.8333333333333333
2024-05-09,0.1875,0.8,-0.42857142857142855,1.1428571428571428,1,2,5,0.8,0,0.85,0.875
2024-05-10,0.1875,0.8,-0.42857142857142855,1.1428571428571428,1,2,5,0.8,0,0.85,0.875
2024-05-11,0.2448979591836735,0.7,-0.42857142857142855,1,1,2,5,0.7,29.026693440169257,0.7142857142857142,0.7857142857142858
2024-05-12,0.2448979591836735,0.7,-0.42857142857142855,1,1,2,5,0.7,29.026693440169257,0.7142857142857142,0.7857142857142858
2024-05-13,0.2448979591836735,0.7,-0.42857142857142855,1,1,2,5,0.7,29.026693440169257,0.7142857142857142,0.7857142857142858
2024-05-14,0.125,0.8,-0.42857142857142855,1.1428571428571428,1,2,5,0.8,33.24675617786371,0.8,0.875
2024-05-15,0.125,0.8,-0.42857142857142855,1.1428571428571428,1,2,5,0.8,33.24675617786371,0.8,0.875
2024-05-16,0.09876543209876545,0.9,-0.42857142857142855,1.2857142857142858,1,2,5,0.9,0,0.9111111111111112,0.9444444444444444
2024-05-17,0.12244897959183676,0.875,-0.3333333333333333,1.1666666666666667,1,2,4,0.875,0,0.8928571428571428,0.9285714285714286
2024-05-18,0.12244897959183676,0.875,-0.3333333333333333,1.1666666666666667,1,2,4,0.875,0,0.8928571428571428,0.9285714285714286
2024-05-19,0.12244897959183676,0.875,-0.3333333333333333,1.1666666666666667,1,2,4,0.875,0,0.8928571428571428,0.9285714285714286
2024-05-20,0.09917355371900825,0.9166666666666666,-0.14285714285714285,1.5714285714285714,1,3,4,1,0,0.9318181818181818,0.9393939393939393
2024-05-21,0.09917355371900825,0.9166666666666666,-0.14285714285714285,1.5714285714285714,1,3,4,1,0,0.9318181818181818,0.9393939393939393
2024-05-22,0.09917355371900825,0.9166666666666666,-0.14285714285714285,1.5714285714285714,1,3,4,1,0,0.9318181818181818,0.9393939393939393
2024-05-23,0.1728395061728395,0.75,-0.14285714285714285,1.2857142857142858,1,3,4,0.75,0,0.8055555555555556,0.8518518518518519
2024-05-24,0.09917355371900825,0.9166666666666666,-0.14285714285714285,1.5714285714285714,1,3,4,1,0,0.9318181818181818,0.9393939393939393
2024-05-25,0.09917355371900825,0.9166666666666666,-0.14285714285714285,1.5714285714285714,1,3,4,1,0,0.9318181818181818,0.9393939393939393
2024-05-26,0.11999999999999997,0.8333333333333334,-0.14285714285714285,1.4285714285714286,1,3,4,0.75,0.3852825900491909,0.85,0.9333333333333333
2024-05-27,0.11999999999999997,0.8333333333333334,-0.14285714285714285,1.4285714285714286,1,3,4,0.75,0.3852825900491909,0.85,0.9333333333333333
2024-05-28,0.11999999999999997,0.8333333333333334,-0.14285714285714285,1.4285714285714286,1,3,4,0.75,0.3852825900491909,0.85,0.9333333333333333
2024-05-29,0.11999999999999997,0.8333333333333334,-0.14285714285714285,1.4285714285714286,1,3,4,0.75,0.3852825900491909,0.85,0.9333333333333333
2024-05-30,0.1728395061728395,0.75,-0.14285714285714285,1.2857142857142858,1,3,4,0.75,0,0.8055555555555556,0.8518518518518519
2024-05-31,0.14814814814814817,0.75,-0.14285714285714285,1.2857142857142858,1,3,4,0.75,44.403962760308595,0.75,0.8518518518518519
2024-06-01,0.12000000000000002,0.8333333333333334,-0.14285714285714285,1.4285714285714286,1,3,4,0.75,8.851506234772636,0.85,0.8666666666666667
2024-06-02,0.25,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.75,60.661325931452886,0.6875,0.6666666666666666
2024-06-03,0.1975308641975309,0.75,-0.14285714285714285,1.2857142857142858,1,3,4,0.75,15.646600903121811,0.8055555555555556,0.7777777777777777
2024-06-04,0.1975308641975309,0.75,-0.14285714285714285,1.2857142857142858,1,3,4,0.75,15.646600903121811,0.8055555555555556,0.7777777777777777
2024-06-05,0.1975308641975309,0.75,-0.14285714285714285,1.2857142857142858,1,3,4,0.75,15.646600903121811,0.8055555555555556,0.7777777777777777
2024-06-06,0.14814814814814817,0.75,-0.14285714285714285,1.2857142857142858,1,3,4,0.75,57.04845992806762,0.75,0.7777777777777777
2024-06-07,0.21875,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.75,37.73573884747121,0.6875,0.7499999999999999
2024-06-08,0.21875,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.75,37.73573884747121,0.6875,0.7499999999999999
2024-06-09,0.14814814814814817,0.75,-0.14285714285714285,1.2857142857142858,1,3,4,0.75,57.04845992806762,0.75,0.7777777777777777
2024-06-10,0.14814814814814817,0.75,-0.14285714285714285,1.2857142857142858,1,3,4,0.75,57.04845992806762,0.75,0.7777777777777777
2024-06-11,0.14814814814814817,0.75,-0.14285714285714285,1.2857142857142858,1,3,4,0.75,57.04845992806762,0.75,0.7777777777777777
2024-06-12,0.25,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.75,36.54812036639869,0.6875,0.7499999999999999
2024-06-13,0.21875,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.75,27.999802156119703,0.6875,0.8333333333333334
2024-06-14,0.21875,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.75,27.999802156119703,0.6875,0.8333333333333334
2024-06-15,0.17283950617283952,0.75,-0.14285714285714285,1.2857142857142858,1,3,4,0.75,0,0.8055555555555556,0.851851851851852
2024-06-16,0.17283950617283952,0.75,-0.14285714285714285,1.2857142857142858,1,3,4,0.75,0,0.8055555555555556,0.851851851851852
2024-06-17,0.18055555555555558,0.75,0,1.5,1,4,4,0.75,14.08647215899672,0.7916666666666667,0.7916666666666666
2024-06-18,0.22999999999999998,0.625,0,1.25,1,4,4,0.625,26.90206533415703,0.75,0.6499999999999999
2024-06-19,0.28395061728395066,0.5625,0,1.125,1,4,4,0.5,31.91781691557583,0.6944444444444445,0.5833333333333333
2024-06-20,0.28395061728395066,0.5625,0,1.125,1,4,4,0.5,31.91781691557583,0.6944444444444445,0.5833333333333333
2024-06-21,0.2727272727272727,0.55,-0.1111111111111111,1.2222222222222223,1,4,5,0.5,31.97627443283526,0.7090909090909091,0.5681818181818182
2024-06-22,0.32,0.5,-0.1111111111111111,1.1111111111111112,1,4,5,0.4,36.732853685967086,0.56,0.55
2024-06-23,0.27999999999999997,0.5,-0.1111111111111111,1.1111111111111112,1,4,5,0.5,31.137180646552313,0.6000000000000001,0.5499999999999999
2024-06-24,0.3333333333333333,0.48,0,1.2,1,5,5,0.4,25.050349460549292,0.5666666666666668,0.5666666666666668
2024-06-25,0.33673469387755095,0.4666666666666667,-0.09090909090909091,1.2727272727272727,1,5,6,0.5,33.562924932587045,0.5238095238095238,0.542857142857143
2024-06-26,0.36111111111111116,0.4,-0.09090909090909091,1.0909090909090908,1,5,6,0.5,34.11545352831409,0.4444444444444445,0.5
2024-06-27,0.2734375,0.5333333333333333,-0.09090909090909091,1.4545454545454546,1,5,6,0.5,51.680067392946505,0.5625,0.5750000000000001
2024-06-28,0.3163265306122449,0.4666666666666667,-0.09090909090909091,1.2727272727272727,1,5,6,0.5,47.621977153772534,0.5000000000000001,0.5714285714285714
2024-06-29,0.3163265306122449,0.4666666666666667,-0.09090909090909091,1.2727272727272727,1,5,6,0.5,42.44844435998814,0.5000000000000001,0.5714285714285714
2024-06-30,0.3163265306122449,0.4666666666666667,-0.09090909090909091,1.2727272727272727,1,5,6,0.5,42.61518064154642,0.5000000000000001,0.5714285714285714
2024-07-01,0.3076923076923077,0.43333333333333335,-0.09090909090909091,1.1818181818181819,1,5,6,0.5,47.86902169811124,0.4487179487179487,0.5384615384615384
2024-07-02,0.31952662721893493,0.43333333333333335,-0.09090909090909091,1.1818181818181819,1,5,6,0.3333333333333333,37.003701288520745,0.47435897435897434,0.5384615384615385
2024-07-03,0.3671875,0.45714285714285713,-0.16666666666666666,1.3333333333333333,1,5,7,0.42857142857142855,44.95569147727917,0.4821428571428571,0.525
2024-07-04,0.3511111111111111,0.42857142857142855,-0.16666666666666666,1.25,1,5,7,0.42857142857142855,40.80626586371189,0.46666666666666656,0.4933333333333334
2024-07-05,0.30859375,0.45714285714285713,-0.16666666666666666,1.3333333333333333,1,5,7,0.5714285714285714,42.453456337625724,0.5535714285714286,0.49999999999999994
2024-07-06,0.3511111111111111,0.42857142857142855,-0.16666666666666666,1.25,1,5,7,0.42857142857142855,32.35472644889435,0.5238095238095237,0.4933333333333333
2024-07-07,0.28808864265927986,0.475,-0.23076923076923078,1.4615384615384615,1,5,8,0.5,41.757253852297666,0.506578947368421,0.5578947368421053
2024-07-08,0.33333333333333337,0.45,-0.23076923076923078,1.3846153846153846,1,5,8,0.5,40.40315438507874,0.48611111111111116,0.5333333333333333
2024-07-09,0.32525951557093424,0.425,-0.23076923076923078,1.3076923076923077,1,5,8,0.375,44.261104182466596,0.4632352941176471,0.5058823529411764
2024-07-10,0.3213296398891967,0.475,-0.23076923076923078,1.4615384615384615,1,5,8,0.5,44.59556980710408,0.5197368421052632,0.5578947368421053
2024-07-11,0.28395061728395055,0.45,-0.23076923076923078,1.3846153846153846,1,5,8,0.5,47.25268727705474,0.4861111111111111,0.5333333333333334
2024-07-12,0.27,0.5,-0.23076923076923078,1.5384615384615385,1,5,8,0.5,54.33280203708238,0.5125,0.5800000000000001
2024-07-13,0.30193905817174516,0.475,-0.23076923076923078,1.4615384615384615,1,5,8,0.5,61.61123458387378,0.4934210526315789,0.5157894736842107
2024-07-14,0.3324099722991689,0.475,-0.23076923076923078,1.4615384615384615,1,5,8,0.375,54.02267871480007,0.506578947368421,0.536842105263158
2024-07-15,0.3324099722991689,0.475,-0.23076923076923078,1.4615384615384615,1,5,8,0.375,54.02267871480007,0.506578947368421,0.536842105263158
2024-07-16,0.32409972299168976,0.4222222222222222,-0.2857142857142857,1.3571428571428572,1,5,9,0.4444444444444444,34.69036284511364,0.49707602339181284,0.5157894736842105
2024-07-17,0.3075,0.4444444444444444,-0.2857142857142857,1.4285714285714286,1,5,9,0.4444444444444444,32.134852218867294,0.5,0.54
2024-07-18,0.3487654320987654,0.4,-0.2857142857142857,1.2857142857142858,1,5,9,0.4444444444444444,30.473507879852487,0.4814814814814815,0.4888888888888888
2024-07-19,0.390625,0.35555555555555557,-0.2857142857142857,1.1428571428571428,1,5,9,0.3333333333333333,25.679899656316625,0.41666666666666663,0.47500000000000003
2024-07-20,0.36728395061728397,0.4,-0.2857142857142857,1.2857142857142858,1,5,9,0.3333333333333333,36.40162232057798,0.44444444444444453,0.4888888888888888
2024-07-21,0.3268698060941828,0.4222222222222222,-0.2857142857142857,1.3571428571428572,1,5,9,0.3333333333333333,37.401453061975246,0.4853801169590643,0.47368421052631593
2024-07-22,0.29251700680272114,0.4666666666666667,-0.2857142857142857,1.5,1,5,9,0.4444444444444444,44.14514719498951,0.5026455026455026,0.523809523809524
2024-07-23,0.2970521541950114,0.4666666666666667,-0.2857142857142857,1.5,1,5,9,0.4444444444444444,50.265573751310946,0.5026455026455027,0.5238095238095238
2024-07-24,0.30434782608695654,0.5111111111111111,-0.2857142857142857,1.6428571428571428,1,5,9,0.5555555555555556,40.37861787366618,0.536231884057971,0.6
2024-07-25,0.26465028355387527,0.5111111111111111,-0.2857142857142857,1.6428571428571428,1,5,9,0.4444444444444444,43.20537507659983,0.5555555555555556,0.582608695652174
2024-07-26,0.26465028355387527,0.5111111111111111,-0.2857142857142857,1.6428571428571428,1,5,9,0.4444444444444444,43.20537507659983,0.5555555555555556,0.582608695652174
2024-07-27,0.3037190082644628,0.4888888888888889,-0.2857142857142857,1.5714285714285714,1,5,9,0.4444444444444444,39.289711576713735,0.5555555555555556,0.5636363636363637
2024-07-28,0.27788279773156904,0.5111111111111111,-0.2857142857142857,1.6428571428571428,1,5,9,0.4444444444444444,33.83715997205921,0.5845410628019323,0.5652173913043478
2024-07-29,0.2544378698224853,0.52,-0.3333333333333333,1.7333333333333334,1,5,10,0.5,33.73151541103432,0.6076923076923076,0.5692307692307691
2024-07-30,0.25439999999999996,0.5,-0.3333333333333333,1.6666666666666667,1,5,10,0.5,23.669682825936555,0.644,0.5680000000000001
2024-07-31,0.2621527777777778,0.48,-0.3333333333333333,1.6,1,5,10,0.4,29.597284729003054,0.6416666666666666,0.5166666666666666
2024-08-01,0.27977315689981097,0.46,-0.3333333333333333,1.5333333333333334,1,5,10,0.3,29.148273334697826,0.6391304347826087,0.49565217391304345
2024-08-02,0.24826388888888887,0.48,-0.3333333333333333,1.6,1,5,10,0.5,29.756336122413106,0.5833333333333333,0.5333333333333333
2024-08-03,0.30245746691871456,0.46,-0.3333333333333333,1.5333333333333334,1,5,10,0.5,35.55695201298861,0.5347826086956522,0.5130434782608698
2024-08-04,0.2544589774078478,0.48333333333333334,-0.25,1.8125,1,6,10,0.5,44.38152917914089,0.5344827586206897,0.5344827586206896
2024-08-05,0.31999999999999995,0.4166666666666667,-0.25,1.5625,1,6,10,0.45,41.34168232063896,0.45999999999999996,0.4733333333333334
2024-08-06,0.34375,0.4,-0.25,1.5,1,6,10,0.35,43.66215487679399,0.43333333333333335,0.48611111111111116
2024-08-07,0.3385416666666667,0.4,-0.25,1.5,1,6,10,0.4,41.76602052916923,0.42500000000000004,0.5
2024-08-08,0.342013888888889,0.4,-0.25,1.5,1,6,10,0.4,30.398154126831223,0.45,0.513888888888889
2024-08-09,0.33081285444234404,0.38333333333333336,-0.25,1.4375,1,6,10,0.4,41.565596071232356,0.4217391304347826,0.4565217391304348
2024-08-10,0.35123966942148765,0.36666666666666664,-0.25,1.375,1,6,10,0.4,26.27531253081999,0.4545454545454545,0.4696969696969696
2024-08-11,0.2825443786982248,0.43333333333333335,-0.25,1.625,1,6,10,0.5,32.12080539465756,0.5538461538461539,0.47435897435897445
2024-08-12,0.3152,0.4166666666666667,-0.25,1.5625,1,6,10,0.4,42.6939189940571,0.508,0.4466666666666667
2024-08-13,0.275390625,0.45714285714285713,-0.17647058823529413,1.8823529411764706,1,7,10,0.5,51.55368811416304,0.5125,0.48214285714285704
2024-08-14,0.26170798898071634,0.4714285714285714,-0.17647058823529413,1.9411764705882353,1,7,10,0.5,55.29580665266234,0.5424242424242425,0.4891774891774892
2024-08-15,0.3030303030303032,0.42857142857142855,-0.2222222222222222,1.8333333333333333,1,7,11,0.45454545454545453,42.39534012366355,0.5041322314049587,0.4718614718614719
2024-08-16,0.28925619834710753,0.42857142857142855,-0.2222222222222222,1.8333333333333333,1,7,11,0.45454545454545453,56.460371032043525,0.4655647382920109,0.45454545454545453
2024-08-17,0.3057851239669423,0.42857142857142855,-0.2222222222222222,1.8333333333333333,1,7,11,0.36363636363636365,64.43144523042598,0.4545454545454544,0.45454545454545453
2024-08-18,0.33402705515088443,0.4025974025974026,-0.2222222222222222,1.7222222222222223,1,7,11,0.45454545454545453,59.76559442783227,0.42521994134897356,0.43778801843317966
2024-08-19,0.30078125,0.4155844155844156,-0.2222222222222222,1.7777777777777777,1,7,11,0.45454545454545453,48.57255449414384,0.44886363636363635,0.4732142857142856
2024-08-20,0.28373702422145325,0.44155844155844154,-0.2222222222222222,1.8888888888888888,1,7,11,0.45454545454545453,52.166234335827944,0.4866310160427807,0.4873949579831932
2024-08-21,0.2497959183673469,0.45454545454545453,-0.2222222222222222,1.9444444444444444,1,7,11,0.45454545454545453,53.315836010699186,0.49090909090909096,0.5020408163265305
2024-08-22,0.24983563445101906,0.5064935064935064,-0.2222222222222222,2.1666666666666665,1,7,11,0.5454545454545454,45.266828555557694,0.5477855477855478,0.553113553113553
2024-08-23,0.24653739612188366,0.4935064935064935,-0.2222222222222222,2.111111111111111,1,7,11,0.5454545454545454,51.73841815944757,0.5311004784688995,0.5338345864661654
2024-08-24,0.2549306062819577,0.4805194805194805,-0.2222222222222222,2.0555555555555554,1,7,11,0.45454545454545453,62.852462521379785,0.5184275184275184,0.5057915057915058
2024-08-25,0.30874999999999997,0.45454545454545453,-0.15789473684210525,2.1052631578947367,1,8,11,0.45454545454545453,48.49984195903948,0.4954545454545455,0.50625
2024-08-26,0.2820247933884298,0.4583333333333333,-0.2,2.2,1,8,12,0.45833333333333337,63.58955541803483,0.4848484848484849,0.48863636363636365
2024-08-27,0.31125,0.4166666666666667,-0.2,2,1,8,12,0.41666666666666663,53.57840508381831,0.45833333333333326,0.4687500000000001
2024-08-28,0.304375,0.4166666666666667,-0.2,2,1,8,12,0.45833333333333337,59.00253783647893,0.4499999999999999,0.4625000000000001
2024-08-29,0.3254015466983939,0.4270833333333333,-0.2,2.05,1,8,12,0.45833333333333337,44.44871652253282,0.48170731707317077,0.478658536585366
2024-08-30,0.30371900826446285,0.4583333333333333,-0.2,2.2,1,8,12,0.5,62.342002903554985,0.49621212121212127,0.48863636363636376
2024-08-31,0.28099173553719,0.4583333333333333,-0.2,2.2,1,8,12,0.45833333333333337,53.72347923726406,0.5227272727272729,0.4886363636363637
2024-09-01,0.27789256198347095,0.4583333333333333,-0.2,2.2,1,8,12,0.45833333333333337,52.15970212421049,0.5075757575757576,0.4886363636363637
2024-09-02,0.297004132231405,0.4230769230769231,-0.23809523809523808,2.0952380952380953,1,8,13,0.42307692307692313,64.46256351866141,0.46153846153846145,0.44886363636363635
2024-09-03,0.2956573468173706,0.3942307692307692,-0.23809523809523808,1.9523809523809523,1,8,13,0.38461538461538464,62.43357914287551,0.43714821763602246,0.42378048780487815
2024-09-04,0.311875,0.38461538461538464,-0.23809523809523808,1.9047619047619047,1,8,13,0.42307692307692313,55.43774527446567,0.42692307692307696,0.42500000000000004
2024-09-05,0.3469529085872576,0.36538461538461536,-0.23809523809523808,1.8095238095238095,1,8,13,0.38461538461538464,56.08278306463147,0.40485829959514164,0.4013157894736843
2024-09-06,0.3300619834710743,0.37606837606837606,-0.18181818181818182,2,1,9,13,0.38461538461538464,49.91090066744372,0.4090909090909091,0.4393939393939394
2024-09-07,0.3509815585960737,0.3504273504273504,-0.18181818181818182,1.8636363636363635,1,9,13,0.3076923076923077,52.11426535580378,0.38461538461538464,0.3983739837398374
