date,modularity,connectance,web asymmetry,links per species,number of compartments,number of species hl,number of species ll,clustering coefficient,nestedness,clustering coefficient hl,clustering coefficient ll
2024-04-20,0.19753086419753088,0.75,-0.14285714285714285,1.2857142857142858,1,3,4,0.75,15.646600903121811,0.8055555555555556,0.7777777777777777
2024-04-21,0.25,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.75,60.661325931452886,0.6875,0.6666666666666666
2024-04-22,0.14814814814814817,0.75,-0.14285714285714285,1.2857142857142858,1,3,4,0.75,57.04845992806762,0.75,0.7777777777777777
2024-04-23,0.14814814814814817,0.75,-0.14285714285714285,1.2857142857142858,1,3,4,0.75,57.04845992806762,0.75,0.7777777777777777
2024-04-24,0.12,0.8333333333333334,-0.14285714285714285,1.4285714285714286,1,3,4,0.75,8.851506234772636,0.85,0.8666666666666667
2024-04-25,0.1975308641975309,0.75,-0.14285714285714285,1.2857142857142858,1,3,4,0.75,15.646600903121811,0.8055555555555556,0.7777777777777777
2024-04-26,0.203125,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.75,0,0.8125,0.75
2024-04-27,0.2857142857142857,0.5833333333333334,-0.14285714285714285,1,1,3,4,0.5,29.50350789305694,0.75,0.6190476190476192
2024-04-28,0.2857142857142857,0.5833333333333334,-0.14285714285714285,1,1,3,4,0.5,29.50350789305694,0.75,0.6190476190476192
2024-04-29,0.21875,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.5,8.41725853130565,0.75,0.75
2024-04-30,0.21875,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.5,8.41725853130565,0.75,0.75
2024-05-01,0.21875,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.5,8.41725853130565,0.75,0.75
2024-05-02,0.21875,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.5,8.41725853130565,0.75,0.75
2024-05-03,0.21875,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.5,8.41725853130565,0.75,0.75
2024-05-04,0.21875,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.5,8.41725853130565,0.75,0.75
2024-05-05,0.21875,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.5,8.41725853130565,0.75,0.75
2024-05-06,0.21875,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.5,8.41725853130565,0.75,0.75
2024-05-07,0.21875,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.5,8.41725853130565,0.75,0.75
2024-05-08,0.25,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.75,17.465302154188485,0.6875,0.7499999999999999
2024-05-09,0.25,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.75,49.66539169009742,0.6875,0.7499999999999999
2024-05-10,0.25,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.75,36.54812036639869,0.6875,0.7499999999999999
2024-05-11,0.2653061224489796,0.5833333333333334,-0.14285714285714285,1,1,3,4,0.5,21.91590572390093,0.6071428571428572,0.7142857142857145
2024-05-12,0.22000000000000003,0.625,0,1.25,1,4,4,0.625,16.276519639882547,0.6499999999999999,0.7500000000000001
2024-05-13,0.19008264462809918,0.6875,0,1.375,1,4,4,0.625,9.0120461799062,0.7500000000000001,0.75
2024-05-14,0.19008264462809918,0.6875,0,1.375,1,4,4,0.75,42.70679162925624,0.7045454545454545,0.75
2024-05-15,0.23999999999999994,0.625,0,1.25,1,4,4,0.625,31.59666658185174,0.6499999999999999,0.75
2024-05-16,0.3673469387755102,0.4375,0,0.875,1,4,4,0.5,21.1240027122835,0.46428571428571425,0.6785714285714286
2024-05-17,0.4444444444444445,0.375,0,0.75,2,4,4,0.375,25.47520030211572,0.41666666666666674,0.5000000000000001
2024-05-18,0.38775510204081637,0.4375,0,0.875,2,4,4,0.5,48.25949593962401,0.4642857142857143,0.5357142857142857
2024-05-19,0.296875,0.5,0,1,2,4,4,0.5,37.95779721216995,0.5625,0.5625
2024-05-20,0.296875,0.5,0,1,2,4,4,0.5,37.95779721216996,0.5625,0.5625
2024-05-21,0.2592592592592593,0.5625,0,1.125,1,4,4,0.625,48.20556879360338,0.6388888888888888,0.5833333333333333
2024-05-22,0.2592592592592593,0.5625,0,1.125,1,4,4,0.625,48.20556879360338,0.6388888888888888,0.5833333333333333
2024-05-23,0.2592592592592593,0.5625,0,1.125,1,4,4,0.625,35.75435370160857,0.6388888888888888,0.5833333333333333
2024-05-24,0.2592592592592593,0.5625,0,1.125,1,4,4,0.625,48.20556879360338,0.6388888888888888,0.5833333333333333
2024-05-25,0.2592592592592593,0.5625,0,1.125,1,4,4,0.625,35.75435370160857,0.6388888888888888,0.5833333333333333
2024-05-26,0.2592592592592593,0.5625,0,1.125,1,4,4,0.625,35.75435370160857,0.6388888888888888,0.5833333333333333
2024-05-27,0.359375,0.5,0,1,1,4,4,0.5,37.95779721216995,0.5625,0.5625
2024-05-28,0.3,0.625,0,1.25,1,4,4,0.625,70.22031685613435,0.6499999999999999,0.6499999999999999
2024-05-29,0.3,0.625,0,1.25,1,4,4,0.625,70.22031685613435,0.6499999999999999,0.6499999999999999
2024-05-30,0.2839506172839507,0.5625,0,1.125,1,4,4,0.625,31.94301988160192,0.638888888888889,0.638888888888889
2024-05-31,0.21875,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.75,37.73573884747121,0.6875,0.7499999999999999
2024-06-01,0.21875,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.75,37.73573884747121,0.6875,0.7499999999999999
2024-06-02,0.21875,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.75,37.73573884747121,0.6875,0.7499999999999999
2024-06-03,0.32653061224489793,0.5833333333333334,-0.14285714285714285,1,1,3,4,0.5,65.41517183432974,0.6071428571428571,0.6190476190476191
2024-06-04,0.32653061224489793,0.5833333333333334,-0.14285714285714285,1,1,3,4,0.5,65.41517183432974,0.6071428571428571,0.6190476190476191
2024-06-05,0.32653061224489793,0.5833333333333334,-0.14285714285714285,1,1,3,4,0.5,65.41517183432974,0.6071428571428571,0.6190476190476191
2024-06-06,0.25,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.5,55.86227089061543,0.75,0.6666666666666666
2024-06-07,0.25,0.6666666666666666,-0.14285714285714285,1.1428571428571428,1,3,4,0.5,55.86227089061543,0.75,0.6666666666666666
2024-06-08,0.31999999999999995,0.625,0,1.25,1,4,4,0.5,40.21071023293011,0.7000000000000001,0.6499999999999999
2024-06-09,0.29629629629629634,0.5625,0,1.125,1,4,4,0.5,31.91781691557583,0.6944444444444444,0.5833333333333333
2024-06-10,0.22000000000000003,0.625,0,1.25,1,4,4,0.5,37.339269821495414,0.7000000000000001,0.6499999999999999
2024-06-11,0.27777777777777773,0.6,-0.1111111111111111,1.3333333333333333,1,4,5,0.5,31.157122568722766,0.7000000000000001,0.6250000000000001
2024-06-12,0.3305785123966941,0.55,-0.1111111111111111,1.2222222222222223,1,4,5,0.5,47.05969478605298,0.6000000000000001,0.5681818181818181
2024-06-13,0.3305785123966941,0.55,-0.1111111111111111,1.2222222222222223,1,4,5,0.5,47.05969478605298,0.6000000000000001,0.5681818181818181
2024-06-14,0.3305785123966941,0.55,-0.1111111111111111,1.2222222222222223,1,4,5,0.5,47.05969478605298,0.6000000000000001,0.5681818181818181
2024-06-15,0.32999999999999996,0.5,-0.1111111111111111,1.1111111111111112,1,4,5,0.5,54.75528935987754,0.52,0.55
2024-06-16,0.2809917355371901,0.55,-0.1111111111111111,1.2222222222222223,1,4,5,0.5,36.17676722313667,0.6000000000000001,0.6136363636363635
2024-06-17,0.2809917355371901,0.55,-0.1111111111111111,1.2222222222222223,1,4,5,0.5,54.97905648531861,0.6,0.5681818181818181
2024-06-18,0.2809917355371901,0.55,-0.1111111111111111,1.2222222222222223,1,4,5,0.5,50.671630949431425,0.6,0.5681818181818181
2024-06-19,0.2011834319526627,0.65,-0.1111111111111111,1.4444444444444444,1,4,5,0.6,47.0157306131897,0.6615384615384616,0.673076923076923
2024-06-20,0.2727272727272727,0.55,-0.1111111111111111,1.2222222222222223,1,4,5,0.6,73.72899793516346,0.5636363636363635,0.5681818181818181
2024-06-21,0.2727272727272727,0.55,-0.1111111111111111,1.2222222222222223,1,4,5,0.6,73.72899793516346,0.5636363636363635,0.5681818181818181
2024-06-22,0.234375,0.64,0,1.6,1,5,5,0.6,43.4312287719421,0.7,0.675
2024-06-23,0.26666666666666666,0.6,0,1.5,1,5,5,0.6,52.425730788706005,0.6266666666666667,0.6533333333333334
2024-06-24,0.34027777777777785,0.48,0,1.2,1,5,5,0.6,30.09283248612759,0.5333333333333334,0.5666666666666668
2024-06-25,0.3163265306122449,0.56,0,1.4,1,5,5,0.6,39.60579525117915,0.6,0.6
2024-06-26,0.26530612244897955,0.56,0,1.4,1,5,5,0.6,54.51777283645519,0.6285714285714286,0.6
2024-06-27,0.26530612244897955,0.56,0,1.4,1,5,5,0.6,34.49427959005953,0.6285714285714286,0.6
2024-06-28,0.22959183673469383,0.56,0,1.4,1,5,5,0.6,51.90311907443436,0.6285714285714286,0.6
2024-06-29,0.2544378698224852,0.52,0,1.3,1,5,5,0.6,60.96024493350367,0.5692307692307691,0.5384615384615385
2024-06-30,0.2653061224489796,0.56,0,1.4,1,5,5,0.6,46.48516045104825,0.6285714285714286,0.5714285714285714
2024-07-01,0.2653061224489796,0.56,0,1.4,1,5,5,0.6,40.38007105627127,0.6571428571428571,0.5714285714285714
2024-07-02,0.3884297520661157,0.44,0,1.1,1,5,5,0.4,53.840674924289495,0.49090909090909085,0.4545454545454546
2024-07-03,0.3194444444444445,0.48,0,1.2,1,5,5,0.6,48.63823153341966,0.5333333333333334,0.5000000000000001
2024-07-04,0.3223140495867769,0.44,0,1.1,1,5,5,0.4,42.00618884920481,0.49090909090909085,0.49090909090909085
2024-07-05,0.3194444444444445,0.48,0,1.2,1,5,5,0.4,40.09520386916588,0.5000000000000001,0.5333333333333334
2024-07-06,0.3719008264462811,0.44,0,1.1,1,5,5,0.4,26.818929367525644,0.5636363636363636,0.49090909090909085
2024-07-07,0.2958579881656805,0.52,0,1.3,1,5,5,0.4,18.938967182137084,0.7230769230769232,0.5692307692307692
2024-07-08,0.3333333333333334,0.48,0,1.2,1,5,5,0.4,30.52590373002628,0.6333333333333335,0.5333333333333334
2024-07-09,0.3333333333333334,0.48,0,1.2,1,5,5,0.4,30.52590373002628,0.6333333333333335,0.5333333333333334
2024-07-10,0.22959183673469388,0.56,0,1.4,1,5,5,0.6,36.35035488053819,0.6571428571428571,0.6000000000000001
2024-07-11,0.24852071005917153,0.52,0,1.3,1,5,5,0.6,34.129541639991174,0.6000000000000001,0.5692307692307692
2024-07-12,0.3333333333333333,0.48,0,1.2,1,5,5,0.4,33.90949736706616,0.5666666666666668,0.5333333333333334
2024-07-13,0.2908163265306123,0.56,0,1.4,1,5,5,0.6,44.74402889658897,0.6,0.6
2024-07-14,0.28373702422145325,0.5666666666666667,0.09090909090909091,1.5454545454545454,1,6,5,0.6,43.38311551068776,0.6,0.6176470588235294
2024-07-15,0.28373702422145325,0.5666666666666667,0.09090909090909091,1.5454545454545454,1,6,5,0.6,43.38311551068776,0.6,0.6176470588235294
2024-07-16,0.3046875,0.5333333333333333,0.09090909090909091,1.4545454545454546,1,6,5,0.5,46.2700285158572,0.575,0.6041666666666666
2024-07-17,0.34259259259259256,0.5,0,1.5,1,6,6,0.5,47.743637284248464,0.5370370370370371,0.5740740740740741
2024-07-18,0.23268698060941825,0.5277777777777778,0,1.5833333333333333,1,6,6,0.5,59.767299330180236,0.5877192982456141,0.5526315789473685
2024-07-19,0.23500000000000001,0.5555555555555556,0,1.6666666666666667,1,6,6,0.5833333333333333,54.81768549621848,0.6166666666666666,0.5833333333333334
2024-07-20,0.22991689750692515,0.5277777777777778,0,1.5833333333333333,1,6,6,0.5,56.11688143034766,0.5526315789473685,0.5701754385964912
2024-07-21,0.2880886426592798,0.5277777777777778,0,1.5833333333333333,1,6,6,0.5,48.46512016417435,0.5526315789473685,0.587719298245614
2024-07-22,0.26851851851851855,0.5,0,1.5,1,6,6,0.5,55.07807264441763,0.5185185185185186,0.5555555555555556
2024-07-23,0.221606648199446,0.5277777777777778,0,1.5833333333333333,1,6,6,0.5,55.58522685263565,0.5526315789473685,0.587719298245614
2024-07-24,0.26500000000000007,0.5555555555555556,0,1.6666666666666667,1,6,6,0.5833333333333333,64.08521209196466,0.5833333333333333,0.5833333333333333
2024-07-25,0.265,0.5555555555555556,0,1.6666666666666667,1,6,6,0.5833333333333333,61.5616194029234,0.5833333333333333,0.5833333333333333
2024-07-26,0.265,0.5555555555555556,0,1.6666666666666667,1,6,6,0.5833333333333333,64.08521209196466,0.5833333333333333,0.5833333333333333
2024-07-27,0.21875,0.5714285714285714,-0.07692307692307693,1.8461538461538463,1,6,7,0.5714285714285714,42.59345792091092,0.6309523809523809,0.6111111111111113
2024-07-28,0.24652777777777776,0.5714285714285714,-0.07692307692307693,1.8461538461538463,1,6,7,0.5714285714285714,56.914212872311,0.6309523809523809,0.5972222222222223
2024-07-29,0.28355387523629494,0.5476190476190477,-0.07692307692307693,1.7692307692307692,1,6,7,0.5714285714285714,60.5654340909082,0.5900621118012421,0.5724637681159419
2024-07-30,0.2811791383219956,0.5,-0.07692307692307693,1.6153846153846154,1,6,7,0.5,52.24742906788689,0.5374149659863946,0.5476190476190476
2024-07-31,0.26530612244897955,0.5,-0.07692307692307693,1.6153846153846154,1,6,7,0.5714285714285714,43.727431883126755,0.5510204081632654,0.5793650793650793
2024-08-01,0.23611111111111116,0.5714285714285714,-0.07692307692307693,1.8461538461538463,1,6,7,0.6428571428571428,48.07659826959669,0.6190476190476191,0.6111111111111113
2024-08-02,0.2479338842975207,0.5238095238095238,-0.07692307692307693,1.6923076923076923,1,6,7,0.5714285714285714,39.567968928934405,0.5974025974025974,0.5606060606060606
2024-08-03,0.26465028355387527,0.5476190476190477,-0.07692307692307693,1.7692307692307692,1,6,7,0.5714285714285714,48.55485869438536,0.5900621118012421,0.5869565217391304
2024-08-04,0.23469387755102042,0.5833333333333334,-0.14285714285714285,2,1,6,8,0.625,55.541250304828324,0.6428571428571429,0.6071428571428572
2024-08-05,0.2944,0.5208333333333334,-0.14285714285714285,1.7857142857142858,1,6,8,0.5625,49.495613725658565,0.555,0.5800000000000001
2024-08-06,0.28159999999999996,0.5208333333333334,-0.14285714285714285,1.7857142857142858,1,6,8,0.5625,56.46867385455972,0.575,0.5533333333333332
2024-08-07,0.2986111111111111,0.5,-0.14285714285714285,1.7142857142857142,1,6,8,0.5,52.94610657821866,0.5520833333333333,0.5277777777777778
2024-08-08,0.3062381852551985,0.4791666666666667,-0.14285714285714285,1.6428571428571428,1,6,8,0.5,43.37941904344495,0.5163043478260869,0.5434782608695652
2024-08-09,0.29752066115702475,0.4583333333333333,-0.14285714285714285,1.5714285714285714,1,6,8,0.4375,41.272362998491054,0.5,0.5151515151515152
2024-08-10,0.29752066115702475,0.4583333333333333,-0.14285714285714285,1.5714285714285714,1,6,8,0.4375,41.272362998491054,0.5,0.5151515151515152
2024-08-11,0.2873345935727789,0.4791666666666667,-0.14285714285714285,1.6428571428571428,1,6,8,0.5,44.95200866395902,0.5163043478260869,0.5289855072463768
2024-08-12,0.24639999999999998,0.5208333333333334,-0.14285714285714285,1.7857142857142858,1,6,8,0.5625,53.7926346525375,0.5750000000000001,0.5399999999999999
2024-08-13,0.24639999999999998,0.5208333333333334,-0.14285714285714285,1.7857142857142858,1,6,8,0.5625,53.7926346525375,0.5750000000000001,0.5399999999999999
2024-08-14,0.25920000000000004,0.5208333333333334,-0.14285714285714285,1.7857142857142858,1,6,8,0.5,58.688210727268505,0.555,0.5399999999999999
2024-08-15,0.26215277777777773,0.5,-0.14285714285714285,1.7142857142857142,1,6,8,0.5,53.05934532875455,0.5208333333333333,0.5416666666666667
2024-08-16,0.2432,0.5208333333333334,-0.14285714285714285,1.7857142857142858,1,6,8,0.5,60.567182834723575,0.535,0.5533333333333332
2024-08-17,0.2307692307692308,0.5416666666666666,-0.14285714285714285,1.8571428571428572,1,6,8,0.5625,60.60339086015798,0.5576923076923077,0.5641025641025641
2024-08-18,0.3020833333333333,0.5,-0.14285714285714285,1.7142857142857142,1,6,8,0.5,57.480306895771285,0.53125,0.5138888888888888
2024-08-19,0.2708333333333333,0.5,-0.14285714285714285,1.7142857142857142,1,6,8,0.5,73.98496583037819,0.53125,0.5
2024-08-20,0.28800000000000003,0.5208333333333334,-0.14285714285714285,1.7857142857142858,1,6,8,0.5625,76.69810462870545,0.5450000000000002,0.5266666666666666
2024-08-21,0.3125,0.5,-0.14285714285714285,1.7142857142857142,1,6,8,0.5,69.19541633232282,0.5208333333333333,0.5138888888888888
2024-08-22,0.349112426035503,0.48148148148148145,-0.2,1.7333333333333334,1,6,9,0.4444444444444444,61.403708388023894,0.4871794871794872,0.5384615384615385
2024-08-23,0.3194444444444444,0.4444444444444444,-0.2,1.6,1,6,9,0.4444444444444444,43.94775560143413,0.4537037037037038,0.5416666666666667
2024-08-24,0.2899408284023669,0.48148148148148145,-0.2,1.7333333333333334,1,6,9,0.5,51.615503985607845,0.49572649572649574,0.5512820512820513
2024-08-25,0.32248520710059175,0.48148148148148145,-0.2,1.7333333333333334,1,6,9,0.5,69.40021060301538,0.49572649572649574,0.5128205128205129
2024-08-26,0.3142361111111111,0.4444444444444444,-0.2,1.6,1,6,9,0.4444444444444444,57.139495732348415,0.462962962962963,0.4861111111111111
2024-08-27,0.3088,0.46296296296296297,-0.2,1.6666666666666667,1,6,9,0.4444444444444444,47.83361238264383,0.47555555555555556,0.5533333333333333
2024-08-28,0.3645833333333333,0.4444444444444444,-0.2,1.6,1,6,9,0.4444444444444444,54.855173188573346,0.4722222222222222,0.4861111111111111
2024-08-29,0.3491735537190083,0.4074074074074074,-0.2,1.4666666666666666,1,6,9,0.4444444444444444,38.69881925219449,0.4545454545454544,0.4696969696969697
2024-08-30,0.337448559670782,0.42857142857142855,-0.125,1.6875,1,7,9,0.4444444444444444,52.8419903813444,0.4403292181069958,0.5026455026455026
2024-08-31,0.3254437869822486,0.4126984126984127,-0.125,1.625,1,7,9,0.4444444444444444,61.50847808338984,0.4273504273504273,0.4505494505494505
2024-09-01,0.3317479191438763,0.4603174603174603,-0.125,1.8125,1,7,9,0.4444444444444444,71.04605980977043,0.47126436781609204,0.47783251231527096
