date,modularity,connectance,web asymmetry,links per species,number of compartments,number of species hl,number of species ll,clustering coefficient,nestedness,clustering coefficient hl,clustering coefficient ll
2024-05-17,0,1,-0.7142857142857143,0.8571428571428571,1,1,6,1,0,1,1
2024-05-18,0,1,-0.7142857142857143,0.8571428571428571,1,1,6,1,0,1,1
2024-05-19,0,1,-0.7142857142857143,0.8571428571428571,1,1,6,1,0,1,1
2024-05-20,0,1,-0.7142857142857143,0.8571428571428571,1,1,6,1,0,1,1
2024-05-21,0,1,-0.7142857142857143,0.8571428571428571,1,1,6,1,0,1,1
2024-05-22,0,1,-0.7142857142857143,0.8571428571428571,1,1,6,1,0,1,1
2024-05-23,0,1,-0.7142857142857143,0.8571428571428571,1,1,6,1,0,1,1
2024-05-24,0,1,-0.7142857142857143,0.8571428571428571,1,1,6,1,0,1,1
2024-05-25,0,1,-0.7142857142857143,0.8571428571428571,1,1,6,1,0,1,1
2024-05-26,0,1,-0.7142857142857143,0.8571428571428571,1,1,6,1,0,1,1
2024-05-27,0,1,-0.7142857142857143,0.8571428571428571,1,1,6,1,0,1,1
2024-05-28,0,1,-0.7142857142857143,0.8571428571428571,1,1,6,1,0,1,1
2024-05-29,0,1,-0.7142857142857143,0.8571428571428571,1,1,6,1,0,1,1
2024-05-30,0,1,-0.7142857142857143,0.8571428571428571,1,1,6,1,0,1,1
2024-05-31,0,1,-0.7142857142857143,0.8571428571428571,1,1,6,1,0,1,1
2024-06-01,0,1,-0.7142857142857143,0.8571428571428571,1,1,6,1,0,1,1
2024-06-02,0,1,-0.7142857142857143,0.8571428571428571,1,1,6,1,0,1,1
2024-06-03,0,1,-0.75,0.875,1,1,7,1,0,1,1
2024-06-04,0,1,-0.75,0.875,1,1,7,1,0,1,1
2024-06-05,0,1,-0.75,0.875,1,1,7,1,0,1,1
2024-06-06,0,1,-0.75,0.875,1,1,7,1,0,1,1
2024-06-07,0,1,-0.75,0.875,1,1,7,1,0,1,1
2024-06-08,0,1,-0.75,0.875,1,1,7,1,0,1,1
2024-06-09,0,1,-0.75,0.875,1,1,7,1,0,1,1
2024-06-10,0,1,-0.75,0.875,1,1,7,1,0,1,1
2024-06-11,0,1,-0.75,0.875,1,1,7,1,0,1,1
2024-06-12,0,1,-0.75,0.875,1,1,7,1,0,1,1
2024-06-13,0,1,-0.75,0.875,1,1,7,1,0,1,1
2024-06-14,0,1,-0.7777777777777778,0.8888888888888888,1,1,8,1,0,1,1
2024-06-15,0,1,-0.7777777777777778,0.8888888888888888,1,1,8,1,0,1,1
2024-06-16,0,1,-0.7777777777777778,0.8888888888888888,1,1,8,1,0,1,1
2024-06-17,0,1,-0.7777777777777778,0.8888888888888888,1,1,8,1,0,1,1
2024-06-18,0,1,-0.7777777777777778,0.8888888888888888,1,1,8,1,0,1,1
2024-06-19,0,1,-0.7777777777777778,0.8888888888888888,1,1,8,1,0,1,1
2024-06-20,0,1,-0.6,1.6,1,2,8,1,0,1,1
2024-06-21,0.062222222222222213,0.9375,-0.6,1.5,1,2,8,0.9375,0,0.9416666666666667,0.9666666666666667
2024-06-22,0.09500000000000001,0.8333333333333334,-0.45454545454545453,1.8181818181818181,1,3,8,0.875,28.525978688737037,0.8374999999999999,0.9000000000000001
2024-06-23,0.0634920634920635,0.875,-0.45454545454545453,1.9090909090909092,1,3,8,0.875,35.6036750869637,0.8749999999999999,0.9047619047619047
2024-06-24,0.0634920634920635,0.875,-0.45454545454545453,1.9090909090909092,1,3,8,0.875,35.6036750869637,0.8749999999999999,0.9047619047619047
2024-06-25,0.13296398891966757,0.7916666666666666,-0.45454545454545453,1.7272727272727273,1,3,8,0.75,9.842780205840208,0.7960526315789475,0.8596491228070176
2024-06-26,0.19031141868512105,0.7083333333333334,-0.45454545454545453,1.5454545454545454,1,3,8,0.75,12.743015439508383,0.7426470588235294,0.803921568627451
2024-06-27,0.1728395061728395,0.75,-0.45454545454545453,1.6363636363636365,1,3,8,0.75,5.106505960431638,0.8055555555555557,0.8148148148148144
2024-06-28,0.1975308641975309,0.75,-0.45454545454545453,1.6363636363636365,1,3,8,0.75,17.599419283304066,0.8055555555555557,0.7777777777777775
2024-06-29,0.2214532871972318,0.7083333333333334,-0.45454545454545453,1.5454545454545454,1,3,8,0.75,38.499961645229305,0.7426470588235294,0.7254901960784312
2024-06-30,0.1975308641975309,0.75,-0.45454545454545453,1.6363636363636365,1,3,8,0.75,17.599419283304066,0.8055555555555557,0.7777777777777775
2024-07-01,0.2,0.7407407407407407,-0.5,1.6666666666666667,1,3,9,0.6666666666666666,21.69077322220399,0.788888888888889,0.7666666666666666
2024-07-02,0.16326530612244902,0.7777777777777778,-0.5,1.75,1,3,9,0.6666666666666666,14.491777274959853,0.8095238095238096,0.8095238095238098
2024-07-03,0.1994459833795014,0.7037037037037037,-0.5,1.5833333333333333,1,3,9,0.5555555555555556,16.11766769495673,0.7660818713450293,0.7543859649122807
2024-07-04,0.175,0.7407407407407407,-0.5,1.6666666666666667,1,3,9,0.6666666666666666,8.560078399628484,0.788888888888889,0.7999999999999999
2024-07-05,0.24221453287197234,0.6296296296296297,-0.5,1.4166666666666667,1,3,9,0.4444444444444444,8.794520455890883,0.7385620915032679,0.7254901960784313
2024-07-06,0.20221606648199444,0.7037037037037037,-0.5,1.5833333333333333,1,3,9,0.6666666666666666,4.488545737203648,0.7777777777777777,0.7894736842105263
2024-07-07,0.20221606648199444,0.7037037037037037,-0.5,1.5833333333333333,1,3,9,0.6666666666666666,4.488545737203648,0.7777777777777777,0.7894736842105263
2024-07-08,0.22222222222222227,0.6666666666666666,-0.5,1.5,1,3,9,0.6666666666666666,12.726311107772478,0.7160493827160495,0.7777777777777777
2024-07-09,0.2734375,0.5925925925925926,-0.5,1.3333333333333333,1,3,9,0.5555555555555556,21.271538309127198,0.625,0.7083333333333334
2024-07-10,0.24567474048442903,0.6296296296296297,-0.5,1.4166666666666667,1,3,9,0.6666666666666666,20.25611642530511,0.6601307189542484,0.7647058823529412
2024-07-11,0.27999999999999997,0.5555555555555556,-0.5,1.25,1,3,9,0.6666666666666666,20.69799698568785,0.6592592592592593,0.6444444444444446
2024-07-12,0.22265625,0.5925925925925926,-0.5,1.3333333333333333,1,3,9,0.7777777777777778,20.455331508768758,0.7083333333333334,0.6666666666666666
2024-07-13,0.20069204152249134,0.6296296296296297,-0.5,1.4166666666666667,1,3,9,0.7777777777777778,17.033489761013428,0.7647058823529411,0.6862745098039216
2024-07-14,0.22491349480968856,0.6296296296296297,-0.5,1.4166666666666667,1,3,9,0.6666666666666666,12.93657523122721,0.7908496732026143,0.6862745098039214
2024-07-15,0.3022222222222222,0.5555555555555556,-0.5,1.25,1,3,9,0.4444444444444444,29.46151752545114,0.7481481481481481,0.6000000000000001
2024-07-16,0.265625,0.5925925925925926,-0.5,1.3333333333333333,1,3,9,0.5555555555555556,33.832598324834805,0.763888888888889,0.625
2024-07-17,0.2560553633217993,0.6296296296296297,-0.5,1.4166666666666667,1,3,9,0.5555555555555556,18.685612011443396,0.7516339869281046,0.6862745098039216
2024-07-18,0.28125,0.5925925925925926,-0.5,1.3333333333333333,1,3,9,0.5555555555555556,21.017795510641527,0.6805555555555556,0.6666666666666667
2024-07-19,0.3022222222222222,0.5555555555555556,-0.5,1.25,1,3,9,0.5555555555555556,38.890163911897545,0.6148148148148148,0.6000000000000002
2024-07-20,0.26953125,0.5925925925925926,-0.5,1.3333333333333333,1,3,9,0.5555555555555556,27.444464618769167,0.625,0.6666666666666667
2024-07-21,0.26953125,0.5925925925925926,-0.5,1.3333333333333333,1,3,9,0.5555555555555556,27.444464618769167,0.625,0.6666666666666667
2024-07-22,0.3555555555555557,0.5,-0.5384615384615384,1.1538461538461537,1,3,10,0.5,36.28825469451793,0.5133333333333333,0.6
2024-07-23,0.35111111111111115,0.5,-0.5384615384615384,1.1538461538461537,1,3,10,0.5,47.59521624014525,0.5133333333333333,0.5555555555555556
2024-07-24,0.3125,0.5333333333333333,-0.5384615384615384,1.2307692307692308,1,3,10,0.6,39.66629523286203,0.5499999999999999,0.625
2024-07-25,0.3125,0.5333333333333333,-0.5384615384615384,1.2307692307692308,1,3,10,0.6,39.0333845224679,0.5499999999999999,0.625
2024-07-26,0.37370242214532867,0.5151515151515151,-0.5714285714285714,1.2142857142857142,1,3,11,0.5454545454545454,51.50109708953221,0.5401069518716577,0.5686274509803922
2024-07-27,0.33333333333333326,0.5454545454545454,-0.5714285714285714,1.2857142857142858,1,3,11,0.5454545454545454,59.46650723678672,0.5454545454545454,0.5925925925925926
2024-07-28,0.2539682539682539,0.6363636363636364,-0.5714285714285714,1.5,1,3,11,0.6363636363636364,57.58294047270507,0.6363636363636362,0.6825396825396827
2024-07-29,0.27210884353741505,0.6363636363636364,-0.5714285714285714,1.5,1,3,11,0.6363636363636364,68.32997161254347,0.645021645021645,0.6507936507936508
2024-07-30,0.27210884353741505,0.6363636363636364,-0.5714285714285714,1.5,1,3,11,0.6363636363636364,63.209547098039735,0.645021645021645,0.6507936507936508
2024-07-31,0.26465028355387527,0.6388888888888888,-0.6,1.5333333333333334,1,3,12,0.5833333333333334,60.544734021337995,0.6485507246376812,0.6521739130434784
2024-08-01,0.2495274102079396,0.6388888888888888,-0.6,1.5333333333333334,1,3,12,0.6666666666666666,55.87202071063233,0.6557971014492754,0.6811594202898552
2024-08-02,0.2495274102079396,0.6388888888888888,-0.6,1.5333333333333334,1,3,12,0.6666666666666666,53.79836812653527,0.6557971014492754,0.6811594202898552
2024-08-03,0.2495274102079396,0.6388888888888888,-0.6,1.5333333333333334,1,3,12,0.6666666666666666,54.843481998109155,0.6557971014492754,0.6811594202898552
2024-08-04,0.2495274102079396,0.6388888888888888,-0.6,1.5333333333333334,1,3,12,0.6666666666666666,52.54446620991966,0.6557971014492754,0.6811594202898552
2024-08-05,0.2231404958677686,0.6111111111111112,-0.6,1.4666666666666666,1,3,12,0.5833333333333334,45.512034940022346,0.6136363636363636,0.6666666666666665
2024-08-06,0.24489795918367344,0.6363636363636364,-0.5714285714285714,1.5,1,3,11,0.6363636363636364,40.79960441425851,0.645021645021645,0.7142857142857143
2024-08-07,0.24586776859504136,0.6111111111111112,-0.6,1.4666666666666666,1,3,12,0.5833333333333334,26.784755945947282,0.6287878787878788,0.7272727272727271
2024-08-08,0.22107438016528924,0.6111111111111112,-0.6,1.4666666666666666,1,3,12,0.5833333333333334,41.54638784336878,0.6136363636363636,0.6969696969696968
2024-08-09,0.1666666666666667,0.6666666666666666,-0.6,1.6,1,3,12,0.6666666666666666,46.07021875089499,0.6666666666666666,0.75
2024-08-10,0.2048,0.6944444444444444,-0.6,1.6666666666666667,1,3,12,0.6666666666666666,41.42516738933379,0.6966666666666667,0.7333333333333335
2024-08-11,0.22916666666666674,0.6666666666666666,-0.6,1.6,1,3,12,0.6666666666666666,40.77464689704209,0.6944444444444444,0.6944444444444445
2024-08-12,0.22916666666666674,0.6666666666666666,-0.6,1.6,1,3,12,0.6666666666666666,40.77464689704209,0.6944444444444444,0.6944444444444445
2024-08-13,0.22719999999999999,0.6410256410256411,-0.625,1.5625,1,3,13,0.5384615384615384,37.30194179653831,0.6738461538461538,0.6800000000000002
2024-08-14,0.21124828532235937,0.6923076923076923,-0.625,1.6875,1,3,13,0.6923076923076923,35.440174925880854,0.715099715099715,0.728395061728395
2024-08-15,0.17558299039780526,0.6923076923076923,-0.625,1.6875,1,3,13,0.6923076923076923,34.313163133294175,0.6980056980056981,0.7530864197530864
2024-08-16,0.1975308641975309,0.6923076923076923,-0.625,1.6875,1,3,13,0.6923076923076923,45.96345404953702,0.6980056980056981,0.728395061728395
2024-08-17,0.20408163265306126,0.6666666666666666,-0.6470588235294118,1.6470588235294117,1,3,14,0.6428571428571429,39.56753512201326,0.6785714285714286,0.7142857142857144
2024-08-18,0.20713305898491086,0.6428571428571429,-0.6470588235294118,1.588235294117647,1,3,14,0.6428571428571429,35.38134296187148,0.6481481481481483,0.7283950617283952
2024-08-19,0.2751479289940828,0.5777777777777777,-0.6666666666666666,1.4444444444444444,1,3,15,0.5333333333333333,28.685794116363372,0.5999999999999999,0.6923076923076922
2024-08-20,0.18999999999999997,0.6666666666666666,-0.6666666666666666,1.6666666666666667,1,3,15,0.6,29.347629377187843,0.68,0.7555555555555555
2024-08-21,0.20214030915576697,0.6444444444444445,-0.6666666666666666,1.6111111111111112,1,3,15,0.6,39.0624581474857,0.6505747126436782,0.7011494252873561
2024-08-22,0.27958579881656803,0.5777777777777777,-0.6666666666666666,1.4444444444444444,1,3,15,0.5333333333333333,28.544100428213177,0.5999999999999999,0.6666666666666667
2024-08-23,0.23086734693877556,0.6222222222222222,-0.6666666666666666,1.5555555555555556,1,3,15,0.6,31.103841361226156,0.6333333333333333,0.7142857142857144
2024-08-24,0.20214030915576697,0.6444444444444445,-0.6666666666666666,1.6111111111111112,1,3,15,0.6,32.636333992850524,0.6505747126436782,0.7241379310344827
2024-08-25,0.26337448559670795,0.6,-0.6666666666666666,1.5,1,3,15,0.6,44.07369889460793,0.6049382716049384,0.6790123456790125
2024-08-26,0.26337448559670795,0.6,-0.6666666666666666,1.5,1,3,15,0.6,40.61412363651296,0.6049382716049384,0.6790123456790125
2024-08-27,0.2448979591836735,0.6222222222222222,-0.6666666666666666,1.5555555555555556,1,3,15,0.6,37.66403318206555,0.6333333333333333,0.6904761904761907
2024-08-28,0.26337448559670795,0.6,-0.6666666666666666,1.5,1,3,15,0.6,40.72961644559217,0.6049382716049384,0.6790123456790125
2024-08-29,0.2602040816326531,0.5833333333333334,-0.6842105263157895,1.4736842105263157,1,3,16,0.5,29.373257308668613,0.6071428571428571,0.6904761904761907
2024-08-30,0.2602040816326531,0.5833333333333334,-0.6842105263157895,1.4736842105263157,1,3,16,0.5,29.373257308668613,0.6071428571428571,0.6904761904761907
2024-08-31,0.2578875171467764,0.6,-0.6666666666666666,1.5,1,3,15,0.6,30.657720657517316,0.619753086419753,0.6790123456790125
2024-09-01,0.23724489795918366,0.6222222222222222,-0.6666666666666666,1.5555555555555556,1,3,15,0.6666666666666666,31.207515799852835,0.6428571428571428,0.6904761904761907
2024-09-02,0.21403091557669435,0.6444444444444445,-0.6666666666666666,1.6111111111111112,1,3,15,0.6666666666666666,33.60843984452308,0.6551724137931034,0.701149425287356
2024-09-03,0.21403091557669432,0.6444444444444445,-0.6666666666666666,1.6111111111111112,1,3,15,0.6666666666666666,46.62957570297567,0.6459770114942529,0.7011494252873559
2024-09-04,0.19999999999999998,0.6666666666666666,-0.6666666666666666,1.6666666666666667,1,3,15,0.6666666666666666,41.25405711238188,0.671111111111111,0.711111111111111
2024-09-05,0.18365472910927455,0.6875,-0.6842105263157895,1.736842105263158,1,3,16,0.6875,39.77503260543947,0.6912878787878788,0.7373737373737376
2024-09-06,0.16163265306122448,0.7291666666666666,-0.6842105263157895,1.8421052631578947,1,3,16,0.75,51.960737501078775,0.7303571428571428,0.7714285714285711
2024-09-07,0.1616326530612245,0.7291666666666666,-0.6842105263157895,1.8421052631578947,1,3,16,0.75,51.960737501078775,0.7303571428571428,0.7714285714285711
2024-09-08,0.17301038062283736,0.7083333333333334,-0.6842105263157895,1.7894736842105263,1,3,16,0.75,39.635229555778224,0.7132352941176471,0.7647058823529411
2024-09-09,0.19834710743801648,0.6875,-0.6842105263157895,1.736842105263158,1,3,16,0.75,38.678704969945734,0.6988636363636362,0.7373737373737376
2024-09-10,0.17301038062283733,0.7083333333333334,-0.6842105263157895,1.7894736842105263,1,3,16,0.75,39.635229555778224,0.7132352941176471,0.7647058823529411
2024-09-11,0.19031141868512108,0.7083333333333334,-0.6842105263157895,1.7894736842105263,1,3,16,0.6875,41.36234531945772,0.7169117647058824,0.7450980392156862
2024-09-12,0.1527777777777778,0.75,-0.6842105263157895,1.894736842105263,1,3,16,0.75,42.67756146342,0.7534722222222223,0.7962962962962961
2024-09-13,0.15779092702169623,0.7222222222222222,-0.7142857142857143,1.8571428571428572,1,3,18,0.6666666666666666,36.008257259427054,0.7307692307692308,0.7777777777777777
2024-09-14,0.1499013806706114,0.7222222222222222,-0.7142857142857143,1.8571428571428572,1,3,18,0.6666666666666666,36.008257259427054,0.7307692307692308,0.7777777777777777
2024-09-15,0.14625,0.7407407407407407,-0.7142857142857143,1.9047619047619047,1,3,18,0.7222222222222222,39.003290554602415,0.7416666666666667,0.7999999999999998
2024-09-16,0.165625,0.7017543859649122,-0.7272727272727273,1.8181818181818181,1,3,19,0.6842105263157895,34.45045324116864,0.7078947368421052,0.7666666666666665
2024-09-17,0.14098750743604996,0.7192982456140351,-0.7272727272727273,1.8636363636363635,1,3,19,0.7368421052631579,43.62447890599762,0.7201540436456997,0.7886178861788617
2024-09-18,0.17355371900826438,0.7333333333333333,-0.7391304347826086,1.9130434782608696,1,3,20,0.75,54.00870822170006,0.7340909090909091,0.7727272727272728
2024-09-19,0.19358024691358028,0.7142857142857143,-0.75,1.875,1,3,21,0.7142857142857143,46.630806885358545,0.7164021164021164,0.7481481481481485
2024-09-20,0.18801652892561974,0.6984126984126984,-0.75,1.8333333333333333,1,3,21,0.6666666666666666,41.949602363550156,0.7012987012987013,0.7424242424242425
2024-09-21,0.1940740740740741,0.6818181818181818,-0.76,1.8,1,3,22,0.6818181818181818,31.775599959144056,0.7,0.7333333333333336
2024-09-22,0.20839506172839514,0.6521739130434783,-0.7692307692307693,1.7307692307692308,1,3,23,0.6086956521739131,36.44409232241304,0.6657004830917874,0.7037037037037037
2024-09-23,0.2488888888888889,0.6,-0.7857142857142857,1.6071428571428572,1,3,25,0.52,34.79709791262712,0.6213333333333334,0.6740740740740743
2024-09-24,0.26704545454545453,0.5866666666666667,-0.7857142857142857,1.5714285714285714,1,3,25,0.52,36.99743985173061,0.6127272727272728,0.6515151515151517
2024-09-25,0.23818525519848754,0.6133333333333333,-0.7857142857142857,1.6428571428571428,1,3,25,0.6,59.57293607701757,0.6173913043478262,0.6376811594202905
2024-09-26,0.2525826446280991,0.5866666666666667,-0.7857142857142857,1.5714285714285714,1,3,25,0.6,54.57366718466744,0.5909090909090909,0.6212121212121211
2024-09-27,0.2249527410207939,0.6133333333333333,-0.7857142857142857,1.6428571428571428,1,3,25,0.64,53.63898034147387,0.6156521739130435,0.6521739130434788
2024-09-28,0.22092013888888887,0.6153846153846154,-0.7931034482758621,1.6551724137931034,1,3,26,0.6153846153846154,46.26238890476995,0.6169871794871795,0.6666666666666667
