date,observed,season,trend,remainder
2024-01-23,1,0.008618040212145442,1.0000745484572564,-0.008692588669401813
2024-01-24,1,0.008512300111030857,1.0000311579574876,-0.008543458068518528
2024-01-25,1,-0.05135213036022061,0.9999877674577191,0.05136436290250157
2024-01-26,1,0.008607769676867395,0.9999443769579504,-0.008552146634817737
2024-01-27,1,0.008641054768633288,0.9999009864581817,-0.008542041226815011
2024-01-28,1,0.00868869203723049,0.9998575959584131,-0.008546287995643498
2024-01-29,1,0.008733264348104465,0.9998142054586444,-0.00854746980674892
2024-01-30,1,0.008618040212145442,0.9997708149588758,-0.00838885517102117
2024-01-31,1,0.008512300111030857,0.999727424459107,-0.008239724570137885
2024-02-01,1,-0.05135213036022061,0.9996840339593384,0.051668096400882324
2024-02-02,1,0.008607769676867395,0.9996406434595697,-0.008248413136437094
2024-02-03,1,0.008641054768633288,0.9995972338062379,-0.008238288574871189
2024-02-04,1,0.00868869203723049,0.9995538241529061,-0.008242516190136495
2024-02-05,1,0.008733264348104465,0.9995104144995742,-0.008243678847678737
2024-02-06,1,0.008618040212145442,0.9994670048462424,-0.008085045058387808
2024-02-07,1,0.008512300111030857,0.9994235951929106,-0.007935895303941454
2024-02-08,1,-0.05135213036022061,0.9993801855395786,0.051971944820642046
2024-02-09,1,0.008607769676867395,0.9993367758862468,-0.007944545563114191
2024-02-10,1,0.008641054768633288,0.999293366232915,-0.007934421001548286
2024-02-11,1,0.00868869203723049,0.9992499565795832,-0.007938648616813593
2024-02-12,1,0.008733264348104465,0.9992065469262513,-0.007939811274355835
2024-02-13,1,0.008618040212145442,0.9991631287372164,-0.007781168949361761
2024-02-14,1,0.008512300111030857,0.9991197105481813,-0.007632010659212152
2024-02-15,1,-0.05135213036022061,0.9990762923591463,0.05227583800107438
2024-02-16,1,0.008607769676867395,0.9990328741701112,-0.007640643846978601
2024-02-17,1,0.008641054768633288,0.9989894559810762,-0.0076305107497095515
2024-02-18,1,0.00868869203723049,0.9989460377920413,-0.007634729829271714
2024-02-19,1,0.008733264348104465,0.9989026196030062,-0.0076358839511107
2024-02-20,1,0.008618040212145442,0.9988592014139712,-0.007477241626116626
2024-02-21,1,0.008512300111030857,0.9988157832249361,-0.007328083335967017
2024-02-22,1,-0.05135213036022061,0.9987723650359012,0.052579765324319516
2024-02-23,1,0.008607769676867395,0.9987289122590779,-0.007336681935945277
2024-02-24,1,0.008641054768633288,0.9986854594822545,-0.007326514250887817
2024-02-25,1,0.00868869203723049,0.9986420067054312,-0.007330698742661679
2024-02-26,1,0.008733264348104465,0.9985985539286079,-0.007331818276712365
2024-02-27,1,0.008618040212145442,0.9985551011517846,-0.007173141363929991
2024-02-28,1,0.008512300111030857,0.9985116483749613,-0.007023948485992193
2024-02-29,1,-0.05135213036022061,0.9984681955981379,0.05288393476208275
2024-03-01,1,0.008607769676867395,0.9984247428213147,-0.007032512498182042
2024-03-02,1,0.008641054768633288,0.9983812900444913,-0.007022344813124581
