date,observed,season,trend,remainder
2024-01-23,0,0.008124593013493605,-0.008392377971504633,2.677849580110282e-4
2024-01-24,0,0.01102918107532564,-0.008086123287585662,-0.002943057787739978
2024-01-25,0,0.00813651682261737,-0.007779868603666693,-3.5664821895067724e-4
2024-01-26,-2.168404344971009e-19,0.0012020665679069538,-0.007473613919747722,0.006271547351840768
2024-01-27,1.734723475976807e-18,-0.009920720270427476,-0.007167359235828752,0.01708807950625623
2024-01-28,1.734723475976807e-18,-0.014014705958986502,-0.006861104551909782,0.020875810510896285
2024-01-29,8.673617379884035e-19,-0.004556934159084072,-0.006554849867990811,0.011111784027074884
2024-01-30,0,0.008124593013493605,-0.006248595184071841,-0.0018759978294217638
2024-01-31,0,0.01102918107532564,-0.0059423405001528705,-0.00508684057517277
2024-02-01,0,0.00813651682261737,-0.0056360858162339,-0.00250043100638347
2024-02-02,-2.168404344971009e-19,0.0012020665679069538,-0.00532983113231493,0.004127764564407976
2024-02-03,0,-0.009920720270427476,-0.00494482280938489,0.014865543079812367
2024-02-04,1.734723475976807e-18,-0.014014705958986502,-0.004559814486454848,0.01857452044544135
2024-02-05,-8.673617379884035e-19,-0.004556934159084072,-0.004174806163524808,0.008731740322608879
2024-02-06,0,0.008124593013493605,-0.003789797840594767,-0.004334795172898838
2024-02-07,0,0.01102918107532564,-0.0034047895176647263,-0.007624391557660914
2024-02-08,0,0.00813651682261737,-0.003019781194734686,-0.005116735627882684
2024-02-09,0,0.0012020665679069538,-0.002634772871804645,0.0014327063038976913
2024-02-10,0,-0.009920720270427476,-0.002249764548874604,0.01217048481930208
2024-02-11,-1.734723475976807e-18,-0.014014705958986502,-0.0018647562259445634,0.015879462184931064
2024-02-12,0,-0.004556934159084072,-0.0014797479030145225,0.006036682062098594
2024-02-13,0,0.008124593013493605,-9.900256436736147e-4,-0.00713456736981999
2024-02-14,0,0.01102918107532564,-5.003033843327068e-4,-0.010528877690992934
2024-02-15,0,0.00813651682261737,-1.0581124991798987e-5,-0.008125935697625571
2024-02-16,0,0.0012020665679069538,4.7914113434910886e-4,-0.0016812077022560626
2024-02-17,0,-0.009920720270427476,9.688633936900167e-4,0.00895185687673746
2024-02-18,0,-0.014014705958986502,0.0014585856530309246,0.012556120305955577
2024-02-19,0,-0.004556934159084072,0.0019483079123718324,0.0026086262467122394
2024-02-20,0,0.008124593013493605,0.0024380301717127403,-0.010562623185206345
2024-02-21,0,0.01102918107532564,0.002927752431053648,-0.013956933506379289
2024-02-22,0,0.00813651682261737,0.0034174746903945564,-0.011553991513011926
2024-02-23,-2.168404344971009e-19,0.0012020665679069538,0.0040309259356606855,-0.0052329925035676395
2024-02-24,0,-0.009920720270427476,0.004644377180926815,0.005276343089500661
2024-02-25,1.734723475976807e-18,-0.014014705958986502,0.005257828426192944,0.008756877532793559
2024-02-26,0,-0.004556934159084072,0.005871279671459073,-0.0013143455123750016
2024-02-27,0,0.008124593013493605,0.006484730916725203,-0.014609323930218809
2024-02-28,0,0.01102918107532564,0.0070981821619913316,-0.018127363237316972
2024-02-29,-1.734723475976807e-18,0.00813651682261737,0.007711633407257461,-0.015848150229874833
2024-03-01,-2.168404344971009e-19,0.0012020665679069538,0.00832508465252359,-0.009527151220430545
2024-03-02,0,-0.009920720270427476,0.00893853589778972,9.821843726377563e-4
2024-03-03,0,-0.014014705958986502,0.009551987143055848,0.004462718815930654
2024-03-04,0,-0.004556934159084072,0.010838509375657168,-0.0062815752165730964
2024-03-05,0,0.008124593013493605,0.012125031608258487,-0.02024962462175209
2024-03-06,1.734723475976807e-18,0.01102918107532564,0.013411553840859807,-0.024440734916185446
2024-03-07,0,0.00813651682261737,0.014698076073461127,-0.022834592896078497
2024-03-08,1.5178830414797062e-18,0.0012020665679069538,0.015984598306062445,-0.017186664873969398
