date,observed,season,trend,remainder
2024-01-23,1,-0.004875967821066137,0.9965616999746112,0.008314267846454948
2024-01-24,1,-0.008895287193440017,0.9958879335040624,0.013007353689377665
2024-01-25,1,-0.0015236039540183163,0.9952141670335134,0.006309436920504896
2024-01-26,1,0.006890527166824478,0.9945404005629646,-0.0014309277297890333
2024-01-27,0.9999999999999999,-3.4982376344638437e-4,0.9938666340924156,0.006483189671030676
2024-01-28,1,0.009290284952299988,0.9931928676218668,-0.002483152574166758
2024-01-29,0.9999999999999999,-5.361297339542204e-4,0.9925191011513179,0.008017028582636199
2024-01-30,1,-0.004875967821066137,0.991845334680769,0.013030633140297176
2024-01-31,1,-0.008895287193440017,0.9911715682102201,0.017723718983219894
2024-02-01,1,-0.0015236039540183163,0.9904978017396712,0.011025802214347125
2024-02-02,1,0.006890527166824478,0.9898240352691223,0.003285437564053195
2024-02-03,0.9999999999999999,-3.4982376344638437e-4,0.9891515127001427,0.011198311063303601
2024-02-04,1,0.009290284952299988,0.9884789901311631,0.0022307249165368637
2024-02-05,0.9999999999999999,-5.361297339542204e-4,0.9878064675621835,0.012729662171770628
2024-02-06,1,-0.004875967821066137,0.987133944993204,0.01774202282786219
2024-02-07,1,-0.008895287193440017,0.9864614224242243,0.022433864769215717
2024-02-08,1,-0.0015236039540183163,0.9857888998552446,0.015734704098773644
2024-02-09,1,0.006890527166824478,0.9851163772862651,0.007993095546910411
2024-02-10,0.9999999999999999,-3.4982376344638437e-4,0.9844438547172855,0.015905969046160817
2024-02-11,1,0.009290284952299988,0.9837713321483059,0.00693838289939408
2024-02-12,0.9999999999999999,-5.361297339542204e-4,0.9830988095793263,0.017437320154627844
2024-02-13,1,-0.004875967821066137,0.9823175725041772,0.02255839531688897
2024-02-14,0.75,-0.008895287193440017,0.9815363354290281,-0.22264104823558806
2024-02-15,0.75,-0.0015236039540183163,0.9807550983538789,-0.22923149439986057
2024-02-16,0.75,0.006890527166824478,0.9799738612787298,-0.23686438844555424
2024-02-17,0.75,-3.4982376344638437e-4,0.9791926242035807,-0.22884280044013428
2024-02-18,0.75,0.009290284952299988,0.9784113871284316,-0.23770167208073156
2024-02-19,0.75,-5.361297339542204e-4,0.9776301500532825,-0.22709402031932824
2024-02-20,0.75,-0.004875967821066137,0.9768489129781333,-0.22197294515706711
2024-02-21,1,-0.008895287193440017,0.9760676759029842,0.03282761129045586
2024-02-22,1,-0.0015236039540183163,0.9752864388278351,0.026237165126183237
2024-02-23,0.75,0.006890527166824478,0.9742628582413874,-0.23115338540821184
2024-02-24,0.75,-3.4982376344638437e-4,0.9732392776549397,-0.22288945389149328
2024-02-25,0.75,0.009290284952299988,0.9722156970684921,-0.2315059820207921
2024-02-26,0.75,-5.361297339542204e-4,0.9711921164820444,-0.22065598674809017
2024-02-27,0.75,-0.004875967821066137,0.9701685358955967,-0.21529256807453057
2024-02-28,1,-0.008895287193440017,0.969144955309149,0.039750331884291
2024-02-29,1,-0.0015236039540183163,0.9681213747227013,0.03340222923131697
2024-03-01,1,0.006890527166824478,0.9670977941362537,0.02601167869692178
2024-03-02,0.9999999999999999,-3.4982376344638437e-4,0.966074213549806,0.03427561021364023
2024-03-03,1,0.009290284952299988,0.9650506329633584,0.025659082084341645
2024-03-04,0.9999999999999999,-5.361297339542204e-4,0.9632408414097775,0.03729528832417661
2024-03-05,1,-0.004875967821066137,0.9614310498561967,0.04344491796486949
2024-03-06,0.75,-0.008895287193440017,0.9596212583026159,-0.2007259711091759
2024-03-07,1,-0.0015236039540183163,0.9578114667490351,0.04371213720498324
2024-03-08,1,0.006890527166824478,0.9560016751954542,0.03710779763772132
2024-03-09,0.9999999999999999,-3.4982376344638437e-4,0.9541918836418734,0.04615794012157293
2024-03-10,1,0.009290284952299988,0.9523820920882925,0.038327622959407504
2024-03-11,0.9999999999999999,-5.361297339542204e-4,0.9505723005347118,0.04996382919924236
